NID,PID
10261,10261
10262,10262
10263,10263
10264,10264
10265,10265
10266,10266
10267,10267
10268,10268
10269,10269
10270,10270
10271,10271
10272,10272
10273,10273
10274,10274
10275,10275
10276,10276
10277,10277
10278,10278
10279,10279
10280,10280
10281,10281
10282,10282
10283,10283
10284,10284
10285,10285
10286,10286
10287,10287
10288,10288
10289,10289
10290,10290
10291,10291
10292,10292
10293,10293
10294,10294
10295,10295
10296,10296
10297,10297
10298,10298
10299,10299
10300,10300
10301,10301
10302,10302
10303,10303
10304,10304
10305,10305
10306,10306
10307,10307
10308,10308
10309,10309
10310,10310
10311,10311
10312,10312
10313,10313
10314,10314
10315,10315
10316,10316
10317,10317
10318,10318
10319,10319
10320,10320
10321,10321
10322,10322
10323,10323
10324,10324
10325,10325
10326,10326
10327,10327
10328,10328
10329,10329
10330,10330
10331,10331
10332,10332
10333,10333
10334,10334
10335,10335
10336,10336
10337,10337
10338,10338
10339,10339
10340,10340
10341,10341
10342,10342
10343,10343
10344,10344
10345,10345
10346,10346
10347,10347
10348,10348
10349,10349
10350,10350
10351,10351
10352,10352
10353,10353
10354,10354
10355,10355
10356,10356
10357,10357
10358,10358
10359,10359
10360,10360
10361,10361
10362,10362
10363,10363
10364,10364
10365,10365
10366,10366
10367,10367
10368,10368
10369,10369
10370,10370
10371,10371
10372,10372
10373,10373
10374,10374
10375,10375
10376,10376
10377,10377
10378,10378
10379,10379
10380,10380
10381,10381
10382,10382
10383,10383
10384,10384
10385,10385
10386,10386
10387,10387
10388,10388
10389,10389
10390,10390
10391,10391
10392,10392
10393,10393
10394,10394
10395,10395
10396,10396
10397,10397
10398,10398
10399,10399
10400,10400
10401,10401
10402,10402
10403,10403
10404,10404
10405,10405
10406,10406
10407,10407
10408,10408
10409,10409
10410,10410
10411,10411
10412,10412
10413,10413
10414,10414
10415,10415
10416,10416
10417,10417
10418,10418
10419,10419
10420,10420
10421,10421
10422,10422
10423,10423
10424,10424
10425,10425
10426,10426
10427,10427
10428,10428
10429,10429
10430,10430
10431,10431
10432,10432
10433,10433
10434,10434
10435,10435
10436,10436
10437,10437
10438,10438
10439,10439
10440,10440
10441,10441
10442,10442
10443,10443
10444,10444
10445,10445
10446,10446
10447,10447
10448,10448
10449,10449
10450,10450
10451,10451
10452,10452
10453,10453
10454,10454
10455,10455
10456,10456
10457,10457
10458,10458
10459,10459
10460,10460
10461,10461
10462,10462
10463,10463
10464,10464
10465,10465
10466,10466
10467,10467
10468,10468
10469,10469
10470,10470
10471,10471
10472,10472
10473,10473
10474,10474
10475,10475
10476,10476
10477,10477
10478,10478
10479,10479
10480,10480
10481,10481
10482,10482
10483,10483
10484,10484
10485,10485
10486,10486
10487,10487
10488,10488
10489,10489
10490,10490
10491,10491
10492,10492
10493,10493
10494,10494
10495,10495
10496,10496
10497,10497
10498,10498
10499,10499
10500,10500
10501,10501
10502,10502
10503,10503
10504,10504
10505,10505
10506,10506
10507,10507
10508,10508
10509,10509
10510,10510
10511,10511
10512,10512
10513,10513
10514,10514
10515,10515
10516,10516
10517,10517
10518,10518
10519,10519
10520,10520
10521,10521
10522,10522
10523,10523
10524,10524
10525,10525
10526,10526
10527,10527
10528,10528
10529,10529
10530,10530
10531,10531
10532,10532
10533,10533
10534,10534
10535,10535
10536,10536
10537,10537
10538,10538
10539,10539
10540,10540
10541,10541
10542,10542
10543,10543
10544,10544
10545,10545
10546,10546
10547,10547
10548,10548
10549,10549
10550,10550
10551,10551
10552,10552
10553,10553
10554,10554
10555,10555
10556,10556
10557,10557
10558,10558
10559,10559
10560,10560
10561,10561
10562,10562
10563,10563
10564,10564
10565,10565
10566,10566
10567,10567
10568,10568
10569,10569
10570,10570
10571,10571
10572,10572
10573,10573
10574,10574
10575,10575
10576,10576
10577,10577
10578,10578
10579,10579
10580,10580
10581,10581
10582,10582
10583,10583
10584,10584
10585,10585
10586,10586
10587,10587
10588,10588
10589,10589
10590,10590
10591,10591
10592,10592
10593,10593
10594,10594
10595,10595
10596,10596
10597,10597
10598,10598
10599,10599
10600,10600
10601,10601
10602,10602
10603,10603
10604,10604
10605,10605
10606,10606
10607,10607
10608,10608
10609,10609
10610,10610
10611,10611
10612,10612
10613,10613
10614,10614
10615,10615
10616,10616
10617,10617
10618,10618
10619,10619
10620,10620
10621,10621
10622,10622
10623,10623
10624,10624
10625,10625
10626,10626
10627,10627
10628,10628
10629,10629
10630,10630
10631,10631
10632,10632
10633,10633
10634,10634
10635,10635
10636,10636
10637,10637
10638,10638
10639,10639
10640,10640
10641,10641
10642,10642
10643,10643
10644,10644
10645,10645
10646,10646
10647,10647
10648,10648
10649,10649
10650,10650
10651,10651
10652,10652
10653,10653
10654,10654
10655,10655
10656,10656
10657,10657
10658,10658
10659,10659
10660,10660
10661,10661
10662,10662
10663,10663
10664,10664
10665,10665
10666,10666
10667,10667
10668,10668
10669,10669
10670,10670
10671,10671
10672,10672
10673,10673
10674,10674
10675,10675
10676,10676
10677,10677
10678,10678
10679,10679
10680,10680
10681,10681
10682,10682
10683,10683
10684,10684
10685,10685
10686,10686
10687,10687
10688,10688
10689,10689
10690,10690
10691,10691
10692,10692
10693,10693
10694,10694
10695,10695
10696,10696
10697,10697
10698,10698
10699,10699
10700,10700
10701,10701
10702,10702
10703,10703
10704,10704
10705,10705
10706,10706
10707,10707
10708,10708
10709,10709
10710,10710
10711,10711
10712,10712
10713,10713
10714,10714
10715,10715
10716,10716
10717,10717
10718,10718
10719,10719
10720,10720
10721,10721
10722,10722
10723,10723
10724,10724
10725,10725
10726,10726
10727,10727
10728,10728
10729,10729
10730,10730
10731,10731
10732,10732
10733,10733
10734,10734
10735,10735
10736,10736
10737,10737
10738,10738
10739,10739
10740,10740
10741,10741
10742,10742
10743,10743
10744,10744
10745,10745
10746,10746
10747,10747
10748,10748
10749,10749
10750,10750
10751,10751
10752,10752
10753,10753
10754,10754
10755,10755
