[0.000000] (-) TimerEvent: {}
[0.005119] (-) JobUnselected: {'identifier': 'points2image'}
[0.005226] (-) JobUnselected: {'identifier': 'points_downsampler'}
[0.005260] (-) JobUnselected: {'identifier': 'points_preprocessor'}
[0.005289] (-) JobUnselected: {'identifier': 'pos_db'}
[0.005317] (-) JobUnselected: {'identifier': 'pure_pursuit'}
[0.005344] (-) JobUnselected: {'identifier': 'range_vision_fusion'}
[0.005371] (-) JobUnselected: {'identifier': 'road_occupancy_processor'}
[0.005398] (-) JobUnselected: {'identifier': 'roi_object_filter'}
[0.005426] (-) JobUnselected: {'identifier': 'ros_observer'}
[0.005453] (-) JobUnselected: {'identifier': 'rosbag_controller'}
[0.005479] (-) JobUnselected: {'identifier': 'rosinterface'}
[0.005506] (-) JobUnselected: {'identifier': 'runtime_manager'}
[0.005537] (-) JobUnselected: {'identifier': 'sick_ldmrs_description'}
[0.005570] (-) JobUnselected: {'identifier': 'sick_ldmrs_driver'}
[0.005616] (-) JobUnselected: {'identifier': 'sick_ldmrs_laser'}
[0.005639] (-) JobUnselected: {'identifier': 'sick_ldmrs_msgs'}
[0.005654] (-) JobUnselected: {'identifier': 'sick_ldmrs_tools'}
[0.005676] (-) JobUnselected: {'identifier': 'sick_lms5xx'}
[0.005691] (-) JobUnselected: {'identifier': 'sound_player'}
[0.005755] (-) JobUnselected: {'identifier': 'state_machine_lib'}
[0.005772] (-) JobUnselected: {'identifier': 'tablet_socket'}
[0.005788] (-) JobUnselected: {'identifier': 'tablet_socket_msgs'}
[0.005804] (-) JobUnselected: {'identifier': 'trafficlight_recognizer'}
[0.005821] (-) JobUnselected: {'identifier': 'twist2odom'}
[0.005837] (-) JobUnselected: {'identifier': 'twist_filter'}
[0.005852] (-) JobUnselected: {'identifier': 'twist_gate'}
[0.005877] (-) JobUnselected: {'identifier': 'twist_generator'}
[0.005909] (-) JobUnselected: {'identifier': 'udon_socket'}
[0.005951] (-) JobUnselected: {'identifier': 'vectacam'}
[0.005973] (-) JobUnselected: {'identifier': 'vector_map'}
[0.005988] (-) JobUnselected: {'identifier': 'vector_map_msgs'}
[0.006008] (-) JobUnselected: {'identifier': 'vector_map_server'}
[0.006024] (-) JobUnselected: {'identifier': 'vehicle_description'}
[0.006085] (-) JobUnselected: {'identifier': 'vehicle_engage_panel'}
[0.006102] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_interface'}
[0.006121] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_launcher'}
[0.006138] (-) JobUnselected: {'identifier': 'vehicle_model'}
[0.006156] (-) JobUnselected: {'identifier': 'vehicle_sim_model'}
[0.006171] (-) JobUnselected: {'identifier': 'vehicle_socket'}
[0.006198] (-) JobUnselected: {'identifier': 'vel_pose_diff_checker'}
[0.006239] (-) JobUnselected: {'identifier': 'vision_beyond_track'}
[0.006261] (-) JobUnselected: {'identifier': 'vision_lane_detect'}
[0.006276] (-) JobUnselected: {'identifier': 'vision_segment_enet_detect'}
[0.006298] (-) JobUnselected: {'identifier': 'vision_ssd_detect'}
[0.006313] (-) JobUnselected: {'identifier': 'vlg22c_cam'}
[0.006536] (-) JobUnselected: {'identifier': 'way_planner'}
[0.006699] (-) JobUnselected: {'identifier': 'waypoint_maker'}
[0.006762] (-) JobUnselected: {'identifier': 'waypoint_planner'}
[0.006821] (-) JobUnselected: {'identifier': 'wf_simulator'}
[0.006863] (-) JobUnselected: {'identifier': 'xsens_driver'}
[0.006902] (-) JobUnselected: {'identifier': 'ymc'}
[0.007667] (vision_darknet_detect) JobQueued: {'identifier': 'vision_darknet_detect', 'dependencies': OrderedDict([('autoware_build_flags', '/home/hypark/git/Autoware_On_Embedded/install/autoware_build_flags'), ('autoware_config_msgs', '/home/hypark/git/Autoware_On_Embedded/install/autoware_config_msgs'), ('autoware_msgs', '/home/hypark/git/Autoware_On_Embedded/install/autoware_msgs')])}
[0.007710] (vision_darknet_detect) JobStarted: {'identifier': 'vision_darknet_detect'}
[0.030793] (vision_darknet_detect) JobProgress: {'identifier': 'vision_darknet_detect', 'progress': 'cmake'}
