NID,PID
114627,114627
114628,114628
114629,114629
114630,114630
114631,114631
114632,114632
114633,114633
114634,114634
114635,114635
114636,114636
114637,114637
114638,114638
114639,114639
114640,114640
114641,114641
114642,114642
114643,114643
114644,114644
114645,114645
114646,114646
114647,114647
114648,114648
114649,114649
114650,114650
114651,114651
114652,114652
114653,114653
114654,114654
114655,114655
114656,114656
114657,114657
114658,114658
114659,114659
114660,114660
114661,114661
114662,114662
114663,114663
114664,114664
114665,114665
114666,114666
114667,114667
114668,114668
114669,114669
114670,114670
114671,114671
114672,114672
114673,114673
114674,114674
114675,114675
114676,114676
114677,114677
114678,114678
114679,114679
114680,114680
114681,114681
114682,114682
114683,114683
114684,114684
114685,114685
114686,114686
114687,114687
114688,114688
114689,114689
114690,114690
114691,114691
114692,114692
114693,114693
114694,114694
114695,114695
114696,114696
114697,114697
114698,114698
114699,114699
114700,114700
114701,114701
114702,114702
114703,114703
114704,114704
114705,114705
114706,114706
114707,114707
114708,114708
114709,114709
114710,114710
114711,114711
114712,114712
114713,114713
114714,114714
114715,114715
114716,114716
114717,114717
114718,114718
114719,114719
114720,114720
114721,114721
114722,114722
114723,114723
114724,114724
114725,114725
114726,114726
114727,114727
114728,114728
114729,114729
114730,114730
114731,114731
114732,114732
114733,114733
114734,114734
114735,114735
114736,114736
114737,114737
114738,114738
114739,114739
114740,114740
114741,114741
114742,114742
114743,114743
114744,114744
114745,114745
114746,114746
114747,114747
114748,114748
114749,114749
114750,114750
114751,114751
114752,114752
114753,114753
114754,114754
114755,114755
114756,114756
114757,114757
114758,114758
114759,114759
114760,114760
114761,114761
114762,114762
114763,114763
114764,114764
114765,114765
114766,114766
114767,114767
114768,114768
114769,114769
114770,114770
114771,114771
114772,114772
114773,114773
114774,114774
114775,114775
114776,114776
114777,114777
114778,114778
114779,114779
114780,114780
114781,114781
114782,114782
114783,114783
114784,114784
114785,114785
114786,114786
114787,114787
114788,114788
114789,114789
114790,114790
114791,114791
114792,114792
114793,114793
114794,114794
114795,114795
114796,114796
114797,114797
114798,114798
114799,114799
114800,114800
114801,114801
114802,114802
114803,114803
114804,114804
114805,114805
114806,114806
114807,114807
114808,114808
114809,114809
114810,114810
114811,114811
114812,114812
114813,114813
114814,114814
114815,114815
114816,114816
114817,114817
114818,114818
114819,114819
114820,114820
114821,114821
114822,114822
114823,114823
114824,114824
114825,114825
114826,114826
114827,114827
114828,114828
114829,114829
114830,114830
114831,114831
114832,114832
114833,114833
114834,114834
114835,114835
114836,114836
114837,114837
114838,114838
114839,114839
114840,114840
114841,114841
114842,114842
114843,114843
114844,114844
114845,114845
114846,114846
114847,114847
114848,114848
114849,114849
114850,114850
114851,114851
114852,114852
114853,114853
114854,114854
114855,114855
114856,114856
114857,114857
114858,114858
114859,114859
114860,114860
114861,114861
114862,114862
114863,114863
114864,114864
114865,114865
114866,114866
114867,114867
114868,114868
114869,114869
114870,114870
114871,114871
114872,114872
114873,114873
114874,114874
114875,114875
114876,114876
114877,114877
114878,114878
114879,114879
114880,114880
114881,114881
114882,114882
114883,114883
114884,114884
114885,114885
114886,114886
114887,114887
114888,114888
114889,114889
114890,114890
114891,114891
114892,114892
114893,114893
114894,114894
114895,114895
114896,114896
114897,114897
114898,114898
114899,114899
114900,114900
114901,114901
114902,114902
114903,114903
114904,114904
114905,114905
114906,114906
114907,114907
114908,114908
114909,114909
114910,114910
114911,114911
114912,114912
114913,114913
114914,114914
114915,114915
114916,114916
114917,114917
114918,114918
114919,114919
114920,114920
114921,114921
114922,114922
114923,114923
114924,114924
114925,114925
114926,114926
114927,114927
114928,114928
114929,114929
114930,114930
114931,114931
114932,114932
114933,114933
114934,114934
114935,114935
114936,114936
114937,114937
114938,114938
114939,114939
114940,114940
114941,114941
114942,114942
114943,114943
114944,114944
114945,114945
114946,114946
114947,114947
114948,114948
114949,114949
114950,114950
114951,114951
114952,114952
114953,114953
114954,114954
114955,114955
114956,114956
114957,114957
114958,114958
114959,114959
114960,114960
114961,114961
114962,114962
114963,114963
114964,114964
114965,114965
114966,114966
114967,114967
114968,114968
114969,114969
114970,114970
114971,114971
114972,114972
114973,114973
114974,114974
114975,114975
114976,114976
114977,114977
114978,114978
114979,114979
114980,114980
114981,114981
114982,114982
114983,114983
114984,114984
114985,114985
114986,114986
114987,114987
114988,114988
114989,114989
114990,114990
114991,114991
114992,114992
114993,114993
114994,114994
114995,114995
114996,114996
114997,114997
114998,114998
114999,114999
115000,115000
115001,115001
115002,115002
115003,115003
115004,115004
115005,115005
115006,115006
115007,115007
115008,115008
115009,115009
115010,115010
115011,115011
115012,115012
115013,115013
115014,115014
115015,115015
115016,115016
115017,115017
115018,115018
115019,115019
115020,115020
115021,115021
115022,115022
115023,115023
115024,115024
115025,115025
115026,115026
115027,115027
115028,115028
115029,115029
115030,115030
115031,115031
115032,115032
115033,115033
115034,115034
115035,115035
115036,115036
115037,115037
115038,115038
115039,115039
115040,115040
115041,115041
115042,115042
115043,115043
115044,115044
115045,115045
115046,115046
115047,115047
115048,115048
115049,115049
115050,115050
115051,115051
115052,115052
115053,115053
115054,115054
115055,115055
115056,115056
115057,115057
115058,115058
115059,115059
115060,115060
115061,115061
115062,115062
115063,115063
115064,115064
115065,115065
115066,115066
115067,115067
115068,115068
115069,115069
115070,115070
115071,115071
115072,115072
115073,115073
115074,115074
115075,115075
115076,115076
115077,115077
115078,115078
115079,115079
115080,115080
115081,115081
115082,115082
115083,115083
115084,115084
115085,115085
115086,115086
115087,115087
115088,115088
115089,115089
115090,115090
115091,115091
115092,115092
115093,115093
115094,115094
115095,115095
115096,115096
115097,115097
115098,115098
115099,115099
115100,115100
115101,115101
115102,115102
115103,115103
115104,115104
115105,115105
115106,115106
115107,115107
115108,115108
115109,115109
115110,115110
115111,115111
115112,115112
115113,115113
115114,115114
115115,115115
115116,115116
115117,115117
115118,115118
115119,115119
115120,115120
115121,115121
115122,115122
115123,115123
115124,115124
115125,115125
115126,115126
115127,115127
115128,115128
115129,115129
115130,115130
115131,115131
115132,115132
115133,115133
115134,115134
115135,115135
115136,115136
115137,115137
115138,115138
115139,115139
115140,115140
115141,115141
115142,115142
115143,115143
115144,115144
115145,115145
115146,115146
115147,115147
115148,115148
115149,115149
115150,115150
115151,115151
115152,115152
115153,115153
115154,115154
115155,115155
115156,115156
115157,115157
115158,115158
115159,115159
115160,115160
115161,115161
115162,115162
115163,115163
115164,115164
115165,115165
115166,115166
115167,115167
115168,115168
115169,115169
115170,115170
115171,115171
115172,115172
115173,115173
115174,115174
115175,115175
115176,115176
115177,115177
115178,115178
115179,115179
115180,115180
115181,115181
115182,115182
115183,115183
115184,115184
115185,115185
115186,115186
115187,115187
115188,115188
115189,115189
115190,115190
115191,115191
115192,115192
115193,115193
115194,115194
115195,115195
115196,115196
115197,115197
115198,115198
115199,115199
115200,115200
115201,115201
115202,115202
115203,115203
115204,115204
115205,115205
115206,115206
115207,115207
115208,115208
115209,115209
115210,115210
115211,115211
115212,115212
115213,115213
115214,115214
115215,115215
115216,115216
115217,115217
115218,115218
115219,115219
115220,115220
115221,115221
115222,115222
115223,115223
115224,115224
115225,115225
115226,115226
115227,115227
115228,115228
115229,115229
115230,115230
115231,115231
115232,115232
115233,115233
115234,115234
115235,115235
115236,115236
115237,115237
115238,115238
115239,115239
115240,115240
115241,115241
115242,115242
115243,115243
115244,115244
115245,115245
115246,115246
115247,115247
115248,115248
115249,115249
115250,115250
115251,115251
115252,115252
115253,115253
115254,115254
115255,115255
115256,115256
115257,115257
115258,115258
115259,115259
115260,115260
115261,115261
115262,115262
115263,115263
115264,115264
115265,115265
115266,115266
115267,115267
115268,115268
115269,115269
115270,115270
115271,115271
115272,115272
115273,115273
115274,115274
115275,115275
115276,115276
115277,115277
115278,115278
115279,115279
115280,115280
115281,115281
115282,115282
115283,115283
115284,115284
115285,115285
115286,115286
115287,115287
115288,115288
115289,115289
115290,115290
115291,115291
115292,115292
115293,115293
115294,115294
115295,115295
115296,115296
115297,115297
115298,115298
115299,115299
115300,115300
115301,115301
115302,115302
115303,115303
115304,115304
115305,115305
115306,115306
115307,115307
115308,115308
115309,115309
115310,115310
115311,115311
115312,115312
115313,115313
115314,115314
115315,115315
115316,115316
115317,115317
115318,115318
115319,115319
115320,115320
115321,115321
115322,115322
115323,115323
115324,115324
115325,115325
115326,115326
115327,115327
115328,115328
115329,115329
115330,115330
115331,115331
115332,115332
115333,115333
115334,115334
115335,115335
115336,115336
115337,115337
115338,115338
115339,115339
115340,115340
115341,115341
115342,115342
115343,115343
115344,115344
115345,115345
115346,115346
115347,115347
115348,115348
115349,115349
115350,115350
115351,115351
115352,115352
115353,115353
115354,115354
115355,115355
115356,115356
115357,115357
115358,115358
115359,115359
115360,115360
115361,115361
115362,115362
115363,115363
115364,115364
115365,115365
115366,115366
115367,115367
115368,115368
115369,115369
115370,115370
115371,115371
115372,115372
115373,115373
115374,115374
115375,115375
115376,115376
115377,115377
115378,115378
115379,115379
115380,115380
115381,115381
115382,115382
115383,115383
115384,115384
115385,115385
115386,115386
115387,115387
115388,115388
115389,115389
115390,115390
115391,115391
115392,115392
115393,115393
115394,115394
115395,115395
115396,115396
115397,115397
115398,115398
115399,115399
115400,115400
115401,115401
115402,115402
115403,115403
115404,115404
115405,115405
115406,115406
115407,115407
115408,115408
115409,115409
115410,115410
115411,115411
115412,115412
115413,115413
115414,115414
115415,115415
115416,115416
115417,115417
115418,115418
115419,115419
115420,115420
115421,115421
115422,115422
115423,115423
115424,115424
115425,115425
115426,115426
115427,115427
115428,115428
115429,115429
115430,115430
115431,115431
115432,115432
115433,115433
115434,115434
115435,115435
115436,115436
115437,115437
115438,115438
115439,115439
115440,115440
115441,115441
115442,115442
115443,115443
115444,115444
115445,115445
115446,115446
115447,115447
115448,115448
115449,115449
115450,115450
115451,115451
115452,115452
115453,115453
115454,115454
115455,115455
115456,115456
115457,115457
115458,115458
115459,115459
115460,115460
115461,115461
115462,115462
115463,115463
115464,115464
115465,115465
115466,115466
115467,115467
115468,115468
115469,115469
115470,115470
115471,115471
115472,115472
115473,115473
115474,115474
115475,115475
115476,115476
115477,115477
115478,115478
115479,115479
115480,115480
115481,115481
115482,115482
115483,115483
115484,115484
115485,115485
115486,115486
115487,115487
115488,115488
115489,115489
115490,115490
115491,115491
115492,115492
115493,115493
115494,115494
115495,115495
115496,115496
115497,115497
115498,115498
115499,115499
115500,115500
115501,115501
115502,115502
115503,115503
115504,115504
115505,115505
115506,115506
115507,115507
115508,115508
115509,115509
115510,115510
115511,115511
115512,115512
115513,115513
115514,115514
115515,115515
115516,115516
115517,115517
115518,115518
115519,115519
115520,115520
115521,115521
115522,115522
115523,115523
115524,115524
115525,115525
115526,115526
115527,115527
115528,115528
115529,115529
115530,115530
115531,115531
115532,115532
115533,115533
115534,115534
115535,115535
115536,115536
115537,115537
115538,115538
115539,115539
115540,115540
115541,115541
115542,115542
115543,115543
115544,115544
115545,115545
115546,115546
115547,115547
115548,115548
115549,115549
115550,115550
115551,115551
115552,115552
115553,115553
115554,115554
115555,115555
115556,115556
115557,115557
115558,115558
115559,115559
115560,115560
115561,115561
115562,115562
115563,115563
115564,115564
115565,115565
115566,115566
115567,115567
115568,115568
115569,115569
115570,115570
115571,115571
115572,115572
115573,115573
115574,115574
115575,115575
115576,115576
115577,115577
115578,115578
115579,115579
115580,115580
115581,115581
115582,115582
115583,115583
115584,115584
115585,115585
115586,115586
115587,115587
115588,115588
115589,115589
115590,115590
115591,115591
115592,115592
115593,115593
115594,115594
115595,115595
115596,115596
115597,115597
115598,115598
115599,115599
115600,115600
115601,115601
115602,115602
115603,115603
115604,115604
115605,115605
115606,115606
115607,115607
115608,115608
115609,115609
115610,115610
115611,115611
115612,115612
115613,115613
115614,115614
115615,115615
115616,115616
115617,115617
115618,115618
115619,115619
115620,115620
115621,115621
115622,115622
115623,115623
115624,115624
115625,115625
115626,115626
115627,115627
115628,115628
115629,115629
115630,115630
115631,115631
115632,115632
115633,115633
115634,115634
115635,115635
115636,115636
115637,115637
115638,115638
115639,115639
115640,115640
115641,115641
115642,115642
115643,115643
115644,115644
115645,115645
115646,115646
115647,115647
115648,115648
115649,115649
115650,115650
115651,115651
115652,115652
115653,115653
115654,115654
115655,115655
115656,115656
115657,115657
115658,115658
115659,115659
115660,115660
115661,115661
115662,115662
115663,115663
115664,115664
115665,115665
115666,115666
115667,115667
115668,115668
115669,115669
115670,115670
115671,115671
115672,115672
115673,115673
115674,115674
115675,115675
115676,115676
115677,115677
115678,115678
115679,115679
115680,115680
115681,115681
115682,115682
115683,115683
115684,115684
115685,115685
115686,115686
115687,115687
115688,115688
115689,115689
115690,115690
115691,115691
115692,115692
115693,115693
115694,115694
115695,115695
115696,115696
115697,115697
115698,115698
115699,115699
115700,115700
115701,115701
115702,115702
115703,115703
115704,115704
115705,115705
115706,115706
115707,115707
115708,115708
115709,115709
115710,115710
115711,115711
115712,115712
115713,115713
115714,115714
115715,115715
115716,115716
115717,115717
115718,115718
115719,115719
115720,115720
115721,115721
115722,115722
115723,115723
115724,115724
115725,115725
115726,115726
115727,115727
115728,115728
115729,115729
115730,115730
115731,115731
115732,115732
115733,115733
115734,115734
115735,115735
115736,115736
115737,115737
115738,115738
115739,115739
115740,115740
115741,115741
